Section	section_id	req_id	Test Availability	Annotation? 	New Req for R?	New CTS for R?	class_def	method	module	Comment(internal) e.g. why a test is not possible 	Comment (external) 	New vs Updated(Q)	CTS Bug Id 	CDD Bug Id	CDD CL	Area	Shortened	Test Level		external version			
	3.8.1	C-1-2	Test Available				android.content.pm.cts.shortcutmanager.ShortcutManagerLauncherApiTest	testGetShortcutIconAdaptive	CtsShortcutManagerTestCases							Launcher	Launcher	2					
	3.8.1	C-2-1	Test Available				android.content.pm.cts.shortcutmanager.ShortcutManagerRequestPinTest	testRequestPinShortcut	CtsShortcutManagerTestCases							Launcher	Launcher	2					
	3.8.1	C-2-2	Test Available				android.content.pm.cts.shortcutmanager.ShortcutManagerRequestPinTest	testRequestPinShortcut	CtsShortcutManagerTestCases							Launcher	Launcher	2					
	3.8.1	C-2-3	Test Available				android.content.pm.cts.shortcutmanager.ShortcutManagerLauncherCallbacktest andriod.content.pm.cts.ShortcutManagerMultiLauncherTest android.content.pm.cts.ShortcutManagerStartShortcutTest	public void .*	CtsShortcutManagerTestCases							Launcher	Launcher	2					
	3.8.1	C-3-1	Manually Testable Missing Test				android.content.pm.cts.shortcutmanager.ShortcutManagerRequestPinTest	testRequestPinShortcutSupported	CtsShortcutManagerTestCases							Launcher	Launcher	2					
	3.8.1	C-4-1	Not testable				android.content.pm.cts.shortcutmanager.*	public void .*	CtsShortcutManagerTestCases							Launcher	Launcher	1					
	3.8.1	C-5-1	Test Available				android.app.cts.NotificationChannelTest	testShowBadge()	CtsAppTestCases							Launcher	Launcher	1					
	3.8.10	H-1-1	Test Available													System UI	System UI	0.2					
	3.8.10	T-1-1	Test Available													System UI	System UI	-1					
3.8.12 Location	3.8.12	C-1-2	Test Available							Compatibility violation by Xiaomin w.r.to location Modes Bug for details			123360318			Location & Sensors	Location & Sensors	0.2					
	3.8.12	C-1-3	Test Available							Compatibility violation by Xiaomin w.r.to location Modes Bug for details			123360318			Location & Sensors	Location & Sensors	0.2					
3.8.13 Unicode and Font	3.8.13	C-1-1	Test Available				android.text.cts.PlainTest	testHasGlyph()	CtsTextTestCases							Framework (others-Unicode and Font)	Framework	1					
	3.8.13	C-1-2	Test Available				android.text.cts.PaintTest	testHasGlyph()	CtsTextTestCases							Framework (others-Unicode and Font)	Framework	2					
	3.8.13	C-1-4	Test Available									New in Q	139317147	124445210	7537140	Framework(Activity/Window Manager)	Framework	0					
	3.8.13	C-2-1	Test Available									New in Q	135777062	120955413	6940467	Framework (others-Unicode and Font)	Framework	-1					
	3.8.13	C-2-2	Test Available									New in Q	135777062	120955413	6940467	Framework (others-Unicode and Font)	Framework	-1					
	3.8.13	C-2-3	Test Available									New in Q	135777062	120955413	6940467	Framework (others-Unicode and Font)	Framework	-1					
3.8.14.Multi-windows	3.8.14	C-1-1	Test Available				android.server.am.*	android.server.am.*	CtsActivityManagerDeviceTestCases							Framework(Activity/Window Manager)	Framework	2					
	3.8.14	C-1-2					anroid.server.am.*	android.server.am.*	CtsActivityManagerDeviceTestCases							Framework (Input)	Framework	1					
	3.8.14	C-1-3					android.server.am.ActivityManagerPinnedStackTests	testMinimumDeviceSize	CtsServicesHostTestCases							Framework(Activity/Window Manager)	Framework	2					
	3.8.14	C-2-1	Test Available							No Traction			131847802			Framework(Activity/Window Manager)	Framework	0					
	3.8.14	C-2-2														Framework(Activity/Window Manager)	Framework	-1					
	3.8.14	C-2-3					android.server.cts.ActivityAndWindowManagerState	assertValidBounds	CtsServicesHostTestCases CtsWindowManagerDeviceTestCases							Framework(Activity/Window Manager)	Framework	2					
	3.8.14	C-3-1	Not testable				android.app.cts.PipActivityTest	testLaunchPipActivity	CtsAppTestCases							Framework(Activity/Window Manager)	Framework	2					
	3.8.14	C-3-2	Test Available													Framework(Activity/Window Manager)	Framework	-1					
	3.8.14	C-3-3	Test Available				android.server.cts.ActivityManagerDockedStackTests	testEnterPipAspectRatioMin testEnterPipAspectRatioMax	CtsServicesHostTestCases							Framework(Activity/Window Manager)	Framework	2					
	3.8.14	C-3-4	Test Available				andriod.server.cts.ActivityManagerPinnedStackTests	testWindowButtonEnterPip	CtsServicesHostTestCases							Framework(Activity/Window Manager)	Framework	2					
	3.8.14	C-3-5	Test Available													Framework(Activity/Window Manager)	Framework	-1					
	3.8.14	C-3-6	Test Available										131847802			Framework(Activity/Window Manager)	Framework	0					
	3.8.15	C-1-2	Test Available				android.server.wm.DisplayCutoutTests	android.server.wm.DisplayCutoutTests.*	CtsDisplayTestCases							Framework(Activity/Window Manager)	Framework	2					
	3.8.15	C-1-3	Test Available				android.server.wm.DisplayCutoutTests	android.server.wm.DisplayCutoutTests.*	CtsDisplayTestCases							Framework(Activity/Window Manager)	Framework	2					
	3.8.15	C-1-4	Not testable				android.server.wm.DisplayCutoutTests	android.server.wm.DisplayCutoutTests.*	CtsDisplayTestCases							Framework(Activity/Window Manager)	Framework	2					
3.8.15 Display Cutout	3.8.15	C-1-5	Test Available																				
	3.8.16	H-1-1	Test Available		Yes		android.controls.cts.CtsControlTemplateTest	testThermostatParams_wrongFlags_currentMode	CtsControlsDeviceTestCases														
	3.8.16	H-1-2	Test Available		Yes		android.controls.cts.CtsControlsServiceTest	testRequestAddControl	CtsControlsDeviceTestCases														
	3.8.16	H-1-3	Test Available		Yes		android.controls.cts.CtsControlsService	createPublisherForAllAvailable	CtsControlsDeviceTestCases														
	3.8.16	H-1-4	Test Available		Yes		android.controls.cts.CtsControlBuilderTest	testStatelessBuilder	CtsControlsDeviceTestCases														
	3.8.16	H-2-1	Test Missing		Yes					Test seems to be missing searches do not find it													
	3.8.16	H-2-2	Test Available		Yes		android.controls.cts.CtsControlsServiceTest	testRequestAddControl	CtsControlsDeviceTestCases														
3.8.2 Widgets	3.8.2	C-1-1	Test Available				android.appwidget.cts.*	public void .*	CtsAppWidgetTestCases							Launcher	Launcher	2					
	3.8.2	C-1-2	Test Missing				com.android.cts.verifier.widget.WidgetTestActivity	com.android.cts.verifier.widget.WidgetTestActivity.*	CtsVerifierWidgetTest							Launcher	Launcher	2					
	3.8.2	C-1-3	Test Missing				com.android.cts.verifier.widget.WidgetTestActivity	com.android.cts.verifier.widget.WidgetTestActivity.*	CtsVerifierWidgetTest							Launcher	Launcher	2					
	3.8.2	C-2-1	Test Available				android.appwidget.cts.RequestPinAppWidgetTest	verifyIsRequestPinAppWidgetSupported	CtsAppWidgetTestCases							Launcher	Launcher	2					
	3.8.2	C-2-2	Test Available				android.appwidget.cts.RequestPinAppWidgetTest	testPinWidget_launcher1() testPinWidget_launcher2()	CtsAppWidgetTestCases							Launcher	Launcher	2					
	3.8.3	A-0-1	Test Available							Notification.CarExtender APIs are tested.			77152494			System UI	System UI	0.2					
	3.8.3	H-0-1	Test Available				android.app.cts.NotificationManagerTest	testNotify()	CtsAppTestCases							System UI	System UI	2					
	3.8.3	H-0-2	Test Available				android.app.cts.NotificationManagerTest	testMediaStyle()	CtsAppTestCases							System UI	System UI	2					
	3.8.3	H-0-3	Test Available										137375441			System UI	System UI	0					
	3.8.3	H-0-4	Test Available							Requires manual UI validation						System UI	System UI	0.2					
	3.8.3	H-0-5	Test Available				android.app.cts.RemoteInputTest	testRemoteInputBuilder_setChoicesOnly	CtsAppTestCases	This is testing the setChoicesApi and not if its displayed						System UI	System UI	1					
	3.8.3.1	A-0-1	Test Available									New in Q	140768703	123357837	8085986	System UI	System UI	0.2					
	3.8.3.1	A-0-2	Test Available									New in Q	140768703	123357837	8085986	System UI	System UI	0.2					
3.8.3. Notifications	3.8.3.1	C-1-1	Test Available				android.app.cts.NotificationChannelTest	public void.*	CtsAppTestCases							System UI	System UI	1					
	3.8.3.1	C-1-2	Test Available										137375441			System UI	System UI	-1					
	3.8.3.1	C-1-3	Test Available				android.app.cts.NotificationManagerTest android.app.cts.NotificationChannelTest android.app.cts.NotificationTest	public void .*	CtsAppTestCases							System UI	System UI	2					
	3.8.3.1	C-1-4	Test Available				android.app.cts.NotificationManagerTest android.app.cts.NotificationChannelTest android.app.cts.NotificationTest	public void.*	CtsAppTestCases							System UI	System UI	1					
	3.8.3.1	C-1-5	Test Available							Requires  validation of UI elements in sysUI			123031181			System UI	System UI	-1					
	3.8.3.1	C-1-6	Test Available							System UI Modifiable by OEMS.			123031181			System UI	System UI	0.2					
	3.8.3.1	C-2-1	Test Available				android.app.cts.NotificationTest	testMessagingStyle_historicMessage	CtsAppTestCases							System UI	System UI	1					
	3.8.3.1	C-3-1	Test Available							The API is tested.CTS-V test required to verify the requirement as stated			137375441			System UI	System UI	0.2					
	3.8.3.1	C-3-2	Test Available							The API is tested in NotificationManagerTests						System UI	System UI	-1					
3.8.3.2 Notification Listener Service	3.8.3.2	C-0-1	Test Available				com.android.cts.verifier.notifications.NotificationListenerService	com.android.cts.verifier.notifications.NotificationListenerService.*	CTSVerifierNotification							System UI	System UI	2					
	3.8.3.2	C-0-2	Test Available				com.android.cts.verifier.notifications.NotificationListenerService	com.android.cts.verifier.notifications.NotificationListenerService.*	CTSVerifierNotification	Closest test						System UI	System UI	1					
	3.8.3.2	C-1-1	Test Available				com.android.cts.verifier.notifications.NotificationListenerService	com.android.cts.verifier.notifications.NotificationListenerService.*	CTSVerifierNotification							System UI	System UI	2					
	3.8.3.2	C-1-2	Test Available							Requires Manual Validation of UI elements in sysUI						System UI	System UI	-1					
3.8.3.3 DND(Do Not Disturb)	3.8.3.3	C-1-1	Test Available				android.systemintents.ctsTestSystemIntents	testSystemIntents()	CtsSystemIntentTestCases							System UI	System UI	1					
	3.8.3.3	C-1-3	Test Available							Punted to R			132272452			System UI	System UI	0					
	3.8.4	A-1-1	Test Available													Framework (AI/Assistant/Speech)	Framework	-1					
3.8.4 Search	3.8.4	C-1-1	Test Available				android.app.cts.SearchManagerTest	public void.*	CtsAppTestCases							Framework(API compatibility)	Framework	1					
	3.8.4	C-2-1	Test Available													Framework(API compatibility)	Framework	-1					
	3.8.4	C-2-2	Test Available													Framework (AI/Assistant/Speech)	Framework	-1					
	3.8.4	H-1-1	Test Available																				
3.8.5 Alerts and Toasts	3.8.5	C-1-1	Test Available													Framework (AI/Assistant/Speech)	Framework	0.2					
	3.8.5	C-1-2	Test Missing				android.widget.toast.cts.LegacyToastTest	testAddTwoToastViaTestApisWhenUidFocused testAddSingleToastViaAddingWindowApisWhenUidFocused	CtsToasTestCases							System UI	System UI	2					
3.8.6 Themes	3.8.6	C-1-1	Test Missing				android.theme.cts.ThemeHostTest	testThemes()	CtsThemeHostTestCases							System UI	System UI	2					
	3.8.6	C-1-2	Test Available				android.theme.cts.ThemeHostTest	testThemes()	CtsThemeHostTestCases							System UI	System UI	2					
	3.8.6	C-1-3	Test Available																				
	3.8.6	C-2-1	Not testable				android.systemui.cts.LightBarTests	testLightStatusBarIcons()	CtsSystemUiTestCases							System UI	System UI	2					
	3.8.6	C-2-2	Not testable				android.systemui.ctsLIghtBarTests	testLightStatusBarIcons()	CtsSystemUiTestCases							System UI	System UI	2					
Live Wallpapers	3.8.7	C-1-1	Test Available				android.app.cts.SystemFeaturesTest	testLiveWallpaperFeature	CtsAppTestCases							Framework(API compatibility)	Framework	2					
3.8.8 Activity Switching	3.8.8	C-1-1	Test Available							Looks like the CDD needs to be changed See bug				140637032		System UI	System UI	-1					
	3.8.8	C-1-2	Not testable				com.android.cts.verifier.screenpinning. ScreenPinningTestActivity	com.android.cts.verifier.screenpinning. ScreenPinningTestActivity.*	CtsVerifierScreenPinning							Framework(Settings UI)	Framework	1					
3.8.9.Input Management	3.8.9	C-1-1	Not testable				android.inputmethodservice.cts.hostside. InputMethodServiceLifecycleTest	android.inputmethodservice.cts.hostside. InputMethodServiceLifecycleTest.*	CtsInputMethodServiceHostTestCases							Framework (Input)	Framework	2					
	3.8.9	C-1-2	Test Available				android.systemintent.cts.TestSystemIntents	testSystemIntents	CtsSystemIntentTestCases							Framework (Input)	Framework	1					
	3.8.9	C-2-1	Not testable				android.content.cts.AvailableIntentsTest	testRequestSetAutofillServiceIntent	CtsContentTestCases							Framework(Settings UI)	Framework	2					
	3.9	H-1-1	Not testable				com.android.cts.verifier.managedprovisoning com.android.cts.deviceowner com.android.cts.devicepolicy	com.android.cts.verifier.managedprovisoning.* com.android.cts.deviceowner.* com.android.cts.devicepolicy.*	CtsDevicePolicyManagerTestCases							Enterprise	Enterprise	1					
	3.9	H-1-2	Not testable				android.content.pm.cts.FeatureTest	testManagedProfileSupport	CtsContentTestCases							Enterprise	Enterprise	2					
	3.9.1.1	C-1-2														Enterprise	Enterprise	-1					
3.9.1.1 Device Owner Provisioning	3.9.1.1	C-1-3	Test Available													Framework(Activity/Window Manager)	Framework	-1					
	3.9.1.1	C-1-4	Not testable				com.android.cts.deviceowner.DeviceOwnerProvisioningTest	testProvisionDeviceOwner()	CtsDevicePolicyManagerTestCases							Enterprise	Enterprise	2					
	3.9.1.1	C-1-5	Not testable										80425698			Enterprise	Enterprise	-1					
	3.9.1.1	C-1-6	Not testable				com.android.cts.managedprofile.PreManagedProfileTest	testIsProvisioningAllowedFalse()	CtsDevicePolicyManagerTestCases							Enterprise	Enterprise	2					
	3.9.1.1	C-1-7	Not testable				com.android.cts.devicepolicy.CustomDeviceOwnerTest	testCannotSetDeviceOwnerWhenAccountPresent	CtsDevicePolicyManagerTestCases							Enterprise	Enterprise	1					
	3.9.1.1	C-2-1	Manually Testable Missing Test													Enterprise	Enterprise	-1					
	3.9.1.1	C-2-2	Test Available													Enterprise	Enterprise	0.2					
3.9.1.2 Managed Profile Provisioning	3.9.1.2	C-1-1	Not testable				com.android.cts.verifier.managedprovisioning.*	com.android.cts.verifier.managedprovisioning.*.*	CtsVerifierManagedProvisioning							Enterprise	Enterprise	2					
	3.9.1.2	C-1-2	Not testable				com.android.cts.verifier.managedprovisioning	com.android.cts.verifier.managedprovisioning.*	CtsVerifierManagedProvisioning							Enterprise	Enterprise	1					
	3.9.1.2	C-1-3	Not testable				com.android.cts.verifier.managedprovisioning	com.android.cts.verifier.managedprovisioning.*	CtsVerifierManagedProvisioning							Enterprise	Enterprise	2					
	3.9.11	C-1-3	Other (see comment)		No					Not in CDD-11 on 0ct-11-2021													
3.9.2 Managed Profile Support	3.9.2	C-1-1	Not testable				com.android.cts.verifier.managedprovisioning.	com.android.cts.verifier.managedprovisioning.*	CtsVerifierManagedProvisioning							Enterprise	Enterprise	2					
	3.9.2	C-1-2	Manually Testable Missing Test				com.android.cts.verifier.managedprovisioning.	com.android.cts.verifier.managedprovisioning.*	CtsVerifierManagedProvisioning							Enterprise	Enterprise	2					
	3.9.2	C-1-3	Not testable				com.android.cts.verifier.managedprovisioning.	com.android.cts.verifier.managedprovisioning.*	CtsVerifierManagedProvisioning							Enterprise	Enterprise	2					
	3.9.2	C-1-4	Not testable				com.android.cts.verifier.managedprovisioning.	com.android.cts.verifier.managedprovisioning.*	CtsVerifierManagedProvisioning							Enterprise	Enterprise	2					
